2.610000e-01 1.391703e+01 2.419924e+01 1.921005e+01
2.640000e-01 1.422451e+01 2.443678e+01 2.007956e+01
2.670000e-01 1.452947e+01 2.464238e+01 2.097393e+01
2.700000e-01 1.483098e+01 2.481339e+01 2.189169e+01
2.730000e-01 1.512808e+01 2.494720e+01 2.283108e+01
2.760000e-01 1.541978e+01 2.504127e+01 2.379009e+01
2.790000e-01 1.570502e+01 2.509313e+01 2.476641e+01
2.820000e-01 1.598270e+01 2.510043e+01 2.575744e+01
2.850000e-01 1.625170e+01 2.506098e+01 2.676032e+01
2.880000e-01 1.651086e+01 2.497280e+01 2.777188e+01
2.910000e-01 1.675902e+01 2.483414e+01 2.878872e+01
2.940000e-01 1.699497e+01 2.464349e+01 2.980718e+01
2.970000e-01 1.721753e+01 2.439969e+01 3.082337e+01
3.000000e-01 1.742551e+01 2.410190e+01 3.183324e+01
3.030000e-01 1.761773e+01 2.374966e+01 3.283254e+01
3.060000e-01 1.779305e+01 2.334292e+01 3.381694e+01
3.090000e-01 1.795036e+01 2.288203e+01 3.478204e+01
3.120000e-01 1.808861e+01 2.236783e+01 3.572340e+01
3.150000e-01 1.820679e+01 2.180156e+01 3.663663e+01
3.180000e-01 1.830400e+01 2.118495e+01 3.751742e+01
3.210000e-01 1.837939e+01 2.052018e+01 3.836161e+01
3.240000e-01 1.843222e+01 1.980986e+01 3.916524e+01
3.270000e-01 1.846185e+01 1.905701e+01 3.992462e+01
3.300000e-01 1.846777e+01 1.826504e+01 4.063634e+01
3.330000e-01 1.844958e+01 1.743773e+01 4.129738e+01
3.360000e-01 1.840699e+01 1.657913e+01 4.190509e+01
3.390000e-01 1.833988e+01 1.569358e+01 4.245727e+01
3.420000e-01 1.824823e+01 1.478560e+01 4.295218e+01
3.450000e-01 1.813219e+01 1.385985e+01 4.338856e+01
3.480000e-01 1.799201e+01 1.292107e+01 4.376564e+01
3.510000e-01 1.782809e+01 1.197402e+01 4.408316e+01
3.540000e-01 1.764096e+01 1.102342e+01 4.434131e+01
3.570000e-01 1.743127e+01 1.007389e+01 4.454078e+01
3.600000e-01 1.719979e+01 9.129885e+00 4.468271e+01
3.630000e-01 1.694738e+01 8.195657e+00 4.476863e+01
3.660000e-01 1.667502e+01 7.275208e+00 4.480048e+01
3.690000e-01 1.638376e+01 6.372251e+00 4.478052e+01
3.720000e-01 1.607472e+01 5.490179e+00 4.471130e+01
3.750000e-01 1.574909e+01 4.632043e+00 4.459562e+01
3.780000e-01 1.540812e+01 3.800533e+00 4.443650e+01
3.810000e-01 1.505307e+01 2.997971e+00 4.423706e+01
3.840000e-01 1.468525e+01 2.226310e+00 4.400057e+01
3.870000e-01 1.430597e+01 1.487136e+00 4.373032e+01
3.900000e-01 1.391656e+01 7.816775e-01 4.342964e+01
3.930000e-01 1.351831e+01 1.108221e-01 4.310181e+01
3.960000e-01 1.311253e+01 -5.248671e-01 4.275006e+01
3.990000e-01 1.270049e+01 -1.125129e+00 4.237754e+01
4.020000e-01 1.228340e+01 -1.689979e+00 4.198727e+01
4.050000e-01 1.186247e+01 -2.219685e+00 4.158213e+01
4.080000e-01 1.143884e+01 -2.714740e+00 4.116485e+01
4.110000e-01 1.101361e+01 -3.175834e+00 4.073800e+01
4.140000e-01 1.058781e+01 -3.603828e+00 4.030394e+01
4.170000e-01 1.016243e+01 -3.999726e+00 3.986490e+01
4.200000e-01 9.738382e+00 -4.364654e+00 3.942286e+01
4.230000e-01 9.316525e+00 -4.699830e+00 3.897968e+01
4.260000e-01 8.897655e+00 -5.006550e+00 3.853699e+01
4.290000e-01 8.482506e+00 -5.286160e+00 3.809627e+01
4.320000e-01 8.071748e+00 -5.540043e+00 3.765882e+01
4.350000e-01 7.665992e+00 -5.769600e+00 3.722578e+01
4.380000e-01 7.265787e+00 -5.976238e+00 3.679813e+01
4.410000e-01 6.871625e+00 -6.161353e+00 3.637673e+01
4.440000e-01 6.483944e+00 -6.326326e+00 3.596229e+01
4.470000e-01 6.103128e+00 -6.472506e+00 3.555540e+01
4.500000e-01 5.729509e+00 -6.601211e+00 3.515653e+01
4.530000e-01 5.363372e+00 -6.713714e+00 3.476607e+01
4.560000e-01 5.004956e+00 -6.811244e+00 3.438431e+01
4.590000e-01 4.654459e+00 -6.894980e+00 3.401144e+01
4.620000e-01 4.312036e+00 -6.966048e+00 3.364760e+01
4.650000e-01 3.977808e+00 -7.025520e+00 3.329286e+01
4.680000e-01 3.651859e+00 -7.074415e+00 3.294724e+01
4.710000e-01 3.334244e+00 -7.113696e+00 3.261068e+01
4.740000e-01 3.024986e+00 -7.144271e+00 3.228312e+01
4.770000e-01 2.724084e+00 -7.166995e+00 3.196444e+01
4.800000e-01 2.431509e+00 -7.182669e+00 3.165449e+01
4.830000e-01 2.147213e+00 -7.192046e+00 3.135312e+01
4.860000e-01 1.871127e+00 -7.195825e+00 3.106012e+01
4.890000e-01 1.603164e+00 -7.194663e+00 3.077530e+01
4.920000e-01 1.343221e+00 -7.189168e+00 3.049844e+01
4.950000e-01 1.091179e+00 -7.179905e+00 3.022931e+01
4.980000e-01 8.469103e-01 -7.167399e+00 2.996768e+01
5.010000e-01 6.102721e-01 -7.152136e+00 2.971333e+01
5.040000e-01 3.811140e-01 -7.134565e+00 2.946600e+01
5.070000e-01 1.592770e-01 -7.115100e+00 2.922548e+01
5.100000e-01 -5.540504e-02 -7.094123e+00 2.899152e+01
5.130000e-01 -2.631043e-01 -7.071986e+00 2.876390e+01
5.160000e-01 -4.639976e-01 -7.049010e+00 2.854239e+01
5.190000e-01 -6.582659e-01 -7.025492e+00 2.832677e+01
5.220000e-01 -8.460929e-01 -7.001703e+00 2.811684e+01
5.250000e-01 -1.027665e+00 -6.977891e+00 2.791238e+01
5.280000e-01 -1.203169e+00 -6.954282e+00 2.771320e+01
5.310000e-01 -1.372794e+00 -6.931082e+00 2.751911e+01
5.340000e-01 -1.536729e+00 -6.908479e+00 2.732992e+01
5.370000e-01 -1.695162e+00 -6.886643e+00 2.714547e+01
5.400000e-01 -1.848281e+00 -6.865729e+00 2.696559e+01
5.430000e-01 -1.996271e+00 -6.845875e+00 2.679011e+01
5.460000e-01 -2.139318e+00 -6.827207e+00 2.661889e+01
5.490000e-01 -2.277605e+00 -6.809839e+00 2.645180e+01
5.520000e-01 -2.411312e+00 -6.793872e+00 2.628868e+01
5.550000e-01 -2.540617e+00 -6.779395e+00 2.612943e+01
5.580000e-01 -2.665697e+00 -6.766491e+00 2.597392e+01
5.610000e-01 -2.786722e+00 -6.755230e+00 2.582204e+01
5.640000e-01 -2.903863e+00 -6.745675e+00 2.567368e+01
5.670000e-01 -3.017286e+00 -6.737882e+00 2.552876e+01
5.700000e-01 -3.127152e+00 -6.731898e+00 2.538717e+01
5.730000e-01 -3.233623e+00 -6.727765e+00 2.524885e+01
5.760000e-01 -3.336852e+00 -6.725518e+00 2.511370e+01
5.790000e-01 -3.436993e+00 -6.725187e+00 2.498166e+01
5.820000e-01 -3.534193e+00 -6.726796e+00 2.485266e+01
5.850000e-01 -3.628597e+00 -6.730367e+00 2.472664e+01
5.880000e-01 -3.720345e+00 -6.735913e+00 2.460354e+01
5.910000e-01 -3.809576e+00 -6.743448e+00 2.448332e+01
5.940000e-01 -3.896421e+00 -6.752980e+00 2.436593e+01
5.970000e-01 -3.981012e+00 -6.764512e+00 2.425133e+01
6.000000e-01 -4.063473e+00 -6.778048e+00 2.413948e+01
6.030000e-01 -4.143926e+00 -6.793585e+00 2.403034e+01
6.060000e-01 -4.222491e+00 -6.811121e+00 2.392390e+01
6.090000e-01 -4.299282e+00 -6.830649e+00 2.382011e+01
6.120000e-01 -4.374410e+00 -6.852161e+00 2.371897e+01
6.150000e-01 -4.447982e+00 -6.875648e+00 2.362045e+01
6.180000e-01 -4.520104e+00 -6.901096e+00 2.352453e+01
6.210000e-01 -4.590875e+00 -6.928493e+00 2.343121e+01
6.240000e-01 -4.660393e+00 -6.957823e+00 2.334048e+01
6.270000e-01 -4.728751e+00 -6.989069e+00 2.325232e+01
6.300000e-01 -4.796041e+00 -7.022213e+00 2.316674e+01
6.330000e-01 -4.862350e+00 -7.057236e+00 2.308373e+01
6.360000e-01 -4.927762e+00 -7.094116e+00 2.300329e+01
6.390000e-01 -4.992358e+00 -7.132833e+00 2.292542e+01
6.420000e-01 -5.056216e+00 -7.173362e+00 2.285014e+01
6.450000e-01 -5.119411e+00 -7.215680e+00 2.277744e+01
6.480000e-01 -5.182016e+00 -7.259761e+00 2.270734e+01
6.510000e-01 -5.244099e+00 -7.305580e+00 2.263985e+01
6.540000e-01 -5.305726e+00 -7.353109e+00 2.257498e+01
6.570000e-01 -5.366962e+00 -7.402320e+00 2.251274e+01
6.600000e-01 -5.427868e+00 -7.453183e+00 2.245315e+01
6.630000e-01 -5.488500e+00 -7.505669e+00 2.239622e+01
6.660000e-01 -5.548916e+00 -7.559745e+00 2.234198e+01
6.690000e-01 -5.609167e+00 -7.615381e+00 2.229045e+01
6.720000e-01 -5.669305e+00 -7.672542e+00 2.224164e+01
6.750000e-01 -5.729377e+00 -7.731193e+00 2.219558e+01
6.780000e-01 -5.789429e+00 -7.791301e+00 2.215229e+01
6.810000e-01 -5.849503e+00 -7.852826e+00 2.211179e+01
6.840000e-01 -5.909641e+00 -7.915732e+00 2.207412e+01
6.870000e-01 -5.969881e+00 -7.979980e+00 2.203929e+01
6.900000e-01 -6.030259e+00 -8.045528e+00 2.200734e+01
6.930000e-01 -6.090808e+00 -8.112335e+00 2.197828e+01
6.960000e-01 -6.151560e+00 -8.180357e+00 2.195216e+01
6.990000e-01 -6.212545e+00 -8.249550e+00 2.192899e+01
7.020000e-01 -6.273789e+00 -8.319867e+00 2.190881e+01
7.050000e-01 -6.335318e+00 -8.391261e+00 2.189164e+01
7.080000e-01 -6.397153e+00 -8.463681e+00 2.187752e+01
7.110000e-01 -6.459316e+00 -8.537077e+00 2.186647e+01
7.140000e-01 -6.521825e+00 -8.611395e+00 2.185853e+01
7.170000e-01 -6.584695e+00 -8.686581e+00 2.185372e+01
7.200000e-01 -6.647942e+00 -8.762577e+00 2.185207e+01
7.230000e-01 -6.711577e+00 -8.839324e+00 2.185361e+01
7.260000e-01 -6.775610e+00 -8.916763e+00 2.185837e+01
7.290000e-01 -6.840048e+00 -8.994828e+00 2.186639e+01
7.320000e-01 -6.904898e+00 -9.073457e+00 2.187767e+01
7.350000e-01 -6.970163e+00 -9.152580e+00 2.189226e+01
7.380000e-01 -7.035843e+00 -9.232128e+00 2.191017e+01
7.410000e-01 -7.101939e+00 -9.312030e+00 2.193144e+01
7.440000e-01 -7.168447e+00 -9.392210e+00 2.195608e+01
7.470000e-01 -7.235363e+00 -9.472593e+00 2.198411e+01
7.500000e-01 -7.302678e+00 -9.553099e+00 2.201557e+01
7.530000e-01 -7.370385e+00 -9.633645e+00 2.205045e+01
7.560000e-01 -7.438470e+00 -9.714149e+00 2.208879e+01
7.590000e-01 -7.506920e+00 -9.794523e+00 2.213058e+01
7.620000e-01 -7.575720e+00 -9.874677e+00 2.217586e+01
7.650000e-01 -7.644851e+00 -9.954522e+00 2.222462e+01
7.680000e-01 -7.714293e+00 -1.003396e+01 2.227687e+01
7.710000e-01 -7.784024e+00 -1.011290e+01 2.233262e+01
7.740000e-01 -7.854017e+00 -1.019124e+01 2.239186e+01
7.770000e-01 -7.924247e+00 -1.026887e+01 2.245460e+01
7.800000e-01 -7.994685e+00 -1.034570e+01 2.252083e+01
7.830000e-01 -8.065297e+00 -1.042162e+01 2.259053e+01
7.860000e-01 -8.136052e+00 -1.049652e+01 2.266369e+01
7.890000e-01 -8.206913e+00 -1.057029e+01 2.274030e+01
7.920000e-01 -8.277841e+00 -1.064281e+01 2.282034e+01
7.950000e-01 -8.348797e+00 -1.071398e+01 2.290377e+01
7.980000e-01 -8.419738e+00 -1.078368e+01 2.299056e+01
8.010000e-01 -8.490619e+00 -1.085179e+01 2.308068e+01
8.040000e-01 -8.561392e+00 -1.091820e+01 2.317408e+01
8.070000e-01 -8.632010e+00 -1.098277e+01 2.327073e+01
8.100000e-01 -8.702421e+00 -1.104541e+01 2.337055e+01
8.130000e-01 -8.772571e+00 -1.110597e+01 2.347351e+01
8.160000e-01 -8.842406e+00 -1.116435e+01 2.357952e+01
8.190000e-01 -8.911868e+00 -1.122042e+01 2.368853e+01
8.220000e-01 -8.980899e+00 -1.127405e+01 2.380045e+01
8.250000e-01 -9.049437e+00 -1.132514e+01 2.391520e+01
8.280000e-01 -9.117420e+00 -1.137356e+01 2.403269e+01
8.310000e-01 -9.184783e+00 -1.141918e+01 2.415283e+01
8.340000e-01 -9.251462e+00 -1.146191e+01 2.427551e+01
8.370000e-01 -9.317387e+00 -1.150161e+01 2.440062e+01
8.400000e-01 -9.382492e+00 -1.153818e+01 2.452805e+01
8.430000e-01 -9.446705e+00 -1.157150e+01 2.465767e+01
8.460000e-01 -9.509956e+00 -1.160148e+01 2.478936e+01
8.490000e-01 -9.572172e+00 -1.162800e+01 2.492297e+01
8.520000e-01 -9.633281e+00 -1.165097e+01 2.505837e+01
8.550000e-01 -9.693209e+00 -1.167029e+01 2.519541e+01
8.580000e-01 -9.751881e+00 -1.168587e+01 2.533393e+01
8.610000e-01 -9.809223e+00 -1.169763e+01 2.547376e+01
8.640000e-01 -9.865160e+00 -1.170548e+01 2.561476e+01
8.670000e-01 -9.919617e+00 -1.170937e+01 2.575673e+01
8.700000e-01 -9.972520e+00 -1.170920e+01 2.589950e+01
8.730000e-01 -1.002379e+01 -1.170494e+01 2.604290e+01
8.760000e-01 -1.007336e+01 -1.169652e+01 2.618672e+01
8.790000e-01 -1.012116e+01 -1.168390e+01 2.633078e+01
8.820000e-01 -1.016711e+01 -1.166705e+01 2.647489e+01
8.850000e-01 -1.021113e+01 -1.164592e+01 2.661884e+01
8.880000e-01 -1.025317e+01 -1.162052e+01 2.676243e+01
8.910000e-01 -1.029315e+01 -1.159081e+01 2.690545e+01
8.940000e-01 -1.033101e+01 -1.155681e+01 2.704771e+01
8.970000e-01 -1.036668e+01 -1.151852e+01 2.718898e+01
9.000000e-01 -1.040010e+01 -1.147595e+01 2.732907e+01
9.030000e-01 -1.043121e+01 -1.142914e+01 2.746775e+01
9.060000e-01 -1.045996e+01 -1.137812e+01 2.760483e+01
9.090000e-01 -1.048628e+01 -1.132293e+01 2.774010e+01
9.120000e-01 -1.051014e+01 -1.126364e+01 2.787334e+01
9.150000e-01 -1.053148e+01 -1.120030e+01 2.800435e+01
9.180000e-01 -1.055025e+01 -1.113300e+01 2.813293e+01
9.210000e-01 -1.056643e+01 -1.106181e+01 2.825889e+01
9.240000e-01 -1.057997e+01 -1.098685e+01 2.838203e+01
9.270000e-01 -1.059083e+01 -1.090820e+01 2.850216e+01
9.300000e-01 -1.059900e+01 -1.082598e+01 2.861910e+01
9.330000e-01 -1.060444e+01 -1.074032e+01 2.873266e+01
9.360000e-01 -1.060715e+01 -1.065134e+01 2.884269e+01
9.390000e-01 -1.060709e+01 -1.055919e+01 2.894901e+01
9.420000e-01 -1.060427e+01 -1.046400e+01 2.905147e+01
9.450000e-01 -1.059867e+01 -1.036593e+01 2.914992e+01
9.480000e-01 -1.059030e+01 -1.026514e+01 2.924421e+01
9.510000e-01 -1.057917e+01 -1.016179e+01 2.933423e+01
9.540000e-01 -1.056527e+01 -1.005606e+01 2.941985e+01
9.570000e-01 -1.054862e+01 -9.948116e+00 2.950095e+01
9.600000e-01 -1.052924e+01 -9.838141e+00 2.957743e+01
9.630000e-01 -1.050716e+01 -9.726318e+00 2.964921e+01
9.660000e-01 -1.048240e+01 -9.612832e+00 2.971620e+01
9.690000e-01 -1.045500e+01 -9.497870e+00 2.977832e+01
9.720000e-01 -1.042499e+01 -9.381624e+00 2.983553e+01
9.750000e-01 -1.039241e+01 -9.264282e+00 2.988776e+01
9.780000e-01 -1.035732e+01 -9.146037e+00 2.993498e+01
9.810000e-01 -1.031975e+01 -9.027078e+00 2.997716e+01
9.840000e-01 -1.027977e+01 -8.907596e+00 3.001428e+01
9.870000e-01 -1.023744e+01 -8.787778e+00 3.004634e+01
9.900000e-01 -1.019282e+01 -8.667811e+00 3.007333e+01
9.930000e-01 -1.014596e+01 -8.547876e+00 3.009527e+01
9.960000e-01 -1.009695e+01 -8.428156e+00 3.011217e+01
9.990000e-01 -1.004586e+01 -8.308825e+00 3.012408e+01
1.002000e+00 -9.992758e+00 -8.190055e+00 3.013102e+01
1.005000e+00 -9.937725e+00 -8.072014e+00 3.013305e+01
1.008000e+00 -9.880843e+00 -7.954864e+00 3.013022e+01
1.011000e+00 -9.822194e+00 -7.838761e+00 3.012259e+01
1.014000e+00 -9.761866e+00 -7.723857e+00 3.011024e+01
1.017000e+00 -9.699943e+00 -7.610295e+00 3.009325e+01
1.020000e+00 -9.636516e+00 -7.498214e+00 3.007170e+01
1.023000e+00 -9.571675e+00 -7.387745e+00 3.004567e+01
1.026000e+00 -9.505511e+00 -7.279015e+00 3.001528e+01
1.029000e+00 -9.438116e+00 -7.172139e+00 2.998061e+01
1.032000e+00 -9.369584e+00 -7.067230e+00 2.994177e+01
1.035000e+00 -9.300006e+00 -6.964390e+00 2.989888e+01
1.038000e+00 -9.229478e+00 -6.863717e+00 2.985204e+01
1.041000e+00 -9.158092e+00 -6.765299e+00 2.980138e+01
1.044000e+00 -9.085941e+00 -6.669220e+00 2.974700e+01
1.047000e+00 -9.013119e+00 -6.575553e+00 2.968904e+01
1.050000e+00 -8.939718e+00 -6.484368e+00 2.962762e+01
1.053000e+00 -8.865829e+00 -6.395725e+00 2.956285e+01
1.056000e+00 -8.791542e+00 -6.309680e+00 2.949487e+01
1.059000e+00 -8.716946e+00 -6.226279e+00 2.942381e+01
1.062000e+00 -8.642131e+00 -6.145566e+00 2.934978e+01
1.065000e+00 -8.567181e+00 -6.067574e+00 2.927292e+01
1.068000e+00 -8.492182e+00 -5.992334e+00 2.919335e+01
1.071000e+00 -8.417218e+00 -5.919869e+00 2.911119e+01
1.074000e+00 -8.342368e+00 -5.850198e+00 2.902658e+01
1.077000e+00 -8.267714e+00 -5.783333e+00 2.893964e+01
1.080000e+00 -8.193331e+00 -5.719282e+00 2.885048e+01
1.083000e+00 -8.119295e+00 -5.658048e+00 2.875923e+01
1.086000e+00 -8.045680e+00 -5.599630e+00 2.866601e+01
1.089000e+00 -7.972555e+00 -5.544023e+00 2.857093e+01
1.092000e+00 -7.899990e+00 -5.491216e+00 2.847411e+01
1.095000e+00 -7.828051e+00 -5.441198e+00 2.837566e+01
1.098000e+00 -7.756800e+00 -5.393950e+00 2.827570e+01
1.101000e+00 -7.686300e+00 -5.349455e+00 2.817433e+01
1.104000e+00 -7.616609e+00 -5.307688e+00 2.807165e+01
1.107000e+00 -7.547783e+00 -5.268626e+00 2.796777e+01
1.110000e+00 -7.479877e+00 -5.232240e+00 2.786280e+01
1.113000e+00 -7.412941e+00 -5.198501e+00 2.775682e+01
1.116000e+00 -7.347026e+00 -5.167376e+00 2.764994e+01
1.119000e+00 -7.282178e+00 -5.138834e+00 2.754224e+01
1.122000e+00 -7.218440e+00 -5.112839e+00 2.743382e+01
1.125000e+00 -7.155855e+00 -5.089356e+00 2.732477e+01
1.128000e+00 -7.094463e+00 -5.068347e+00 2.721517e+01
1.131000e+00 -7.034300e+00 -5.049774e+00 2.710510e+01
1.134000e+00 -6.975403e+00 -5.033600e+00 2.699464e+01
1.137000e+00 -6.917803e+00 -5.019784e+00 2.688388e+01
1.140000e+00 -6.861531e+00 -5.008288e+00 2.677288e+01
1.143000e+00 -6.806617e+00 -4.999071e+00 2.666172e+01
1.146000e+00 -6.753087e+00 -4.992095e+00 2.655047e+01
1.149000e+00 -6.700966e+00 -4.987320e+00 2.643921e+01
1.152000e+00 -6.650276e+00 -4.984705e+00 2.632799e+01
1.155000e+00 -6.601038e+00 -4.984213e+00 2.621688e+01
1.158000e+00 -6.553272e+00 -4.985804e+00 2.610594e+01
1.161000e+00 -6.506996e+00 -4.989439e+00 2.599524e+01
1.164000e+00 -6.462224e+00 -4.995082e+00 2.588484e+01
1.167000e+00 -6.418972e+00 -5.002695e+00 2.577478e+01
1.170000e+00 -6.377251e+00 -5.012242e+00 2.566513e+01
1.173000e+00 -6.337075e+00 -5.023687e+00 2.555594e+01
1.176000e+00 -6.298451e+00 -5.036995e+00 2.544727e+01
1.179000e+00 -6.261390e+00 -5.052132e+00 2.533916e+01
1.182000e+00 -6.225898e+00 -5.069066e+00 2.523166e+01
1.185000e+00 -6.191982e+00 -5.087765e+00 2.512482e+01
1.188000e+00 -6.159647e+00 -5.108196e+00 2.501870e+01
1.191000e+00 -6.128896e+00 -5.130330e+00 2.491333e+01
1.194000e+00 -6.099733e+00 -5.154139e+00 2.480876e+01
1.197000e+00 -6.072161e+00 -5.179592e+00 2.470503e+01
1.200000e+00 -6.046180e+00 -5.206664e+00 2.460220e+01
1.203000e+00 -6.021790e+00 -5.235329e+00 2.450030e+01
1.206000e+00 -5.998992e+00 -5.265560e+00 2.439936e+01
1.209000e+00 -5.977784e+00 -5.297335e+00 2.429945e+01
1.212000e+00 -5.958164e+00 -5.330629e+00 2.420058e+01
1.215000e+00 -5.940131e+00 -5.365420e+00 2.410282e+01
1.218000e+00 -5.923680e+00 -5.401687e+00 2.400618e+01
1.221000e+00 -5.908810e+00 -5.439410e+00 2.391072e+01
1.224000e+00 -5.895515e+00 -5.478568e+00 2.381646e+01
1.227000e+00 -5.883791e+00 -5.519144e+00 2.372346e+01
1.230000e+00 -5.873634e+00 -5.561118e+00 2.363174e+01
1.233000e+00 -5.865039e+00 -5.604475e+00 2.354135e+01
1.236000e+00 -5.857999e+00 -5.649197e+00 2.345232e+01
1.239000e+00 -5.852509e+00 -5.695269e+00 2.336468e+01
1.242000e+00 -5.848562e+00 -5.742675e+00 2.327848e+01
1.245000e+00 -5.846153e+00 -5.791401e+00 2.319376e+01
1.248000e+00 -5.845275e+00 -5.841433e+00 2.311054e+01
1.251000e+00 -5.845920e+00 -5.892758e+00 2.302887e+01
1.254000e+00 -5.848083e+00 -5.945362e+00 2.294878e+01
1.257000e+00 -5.851755e+00 -5.999233e+00 2.287031e+01
